bundle	variable_name	qsirecon_suffix	source_file	zero_proportion	mean	stdev	median	masked_mean	masked_median	masked_stdev	subject_id	session_id	task_id	dir_id	acq_id	space_id	rec_id	run_id	bundle_source	bundle_params_id
Association_InferiorLongitudinalFasciculusL	tdi	DSIStudio	/scratch/grmpy/SLURM_11194840_75/job-11194840-75-sub-20153/ds/inputs/data/qsiprep/qsiprep/sub-20153/ses-1/dwi/sub-20153_ses-1_acq-multiband_dir-AP_space-ACPC_desc-preproc_dwi.nii.gz	0.0	264.89667	448.17587	65.0	264.89667	65.0	448.17587	sub-20153	ses-1		dir-AP	acq-multiband	space-ACPC			DSIStudio	autotrackgqi
Association_InferiorLongitudinalFasciculusR	tdi	DSIStudio	/scratch/grmpy/SLURM_11194840_75/job-11194840-75-sub-20153/ds/inputs/data/qsiprep/qsiprep/sub-20153/ses-1/dwi/sub-20153_ses-1_acq-multiband_dir-AP_space-ACPC_desc-preproc_dwi.nii.gz	0.0	287.3531	536.1098	65.0	287.3531	65.0	536.1098	sub-20153	ses-1		dir-AP	acq-multiband	space-ACPC			DSIStudio	autotrackgqi
Association_ParietalAslantTractL	tdi	DSIStudio	/scratch/grmpy/SLURM_11194840_75/job-11194840-75-sub-20153/ds/inputs/data/qsiprep/qsiprep/sub-20153/ses-1/dwi/sub-20153_ses-1_acq-multiband_dir-AP_space-ACPC_desc-preproc_dwi.nii.gz	0.0	94.195305	148.15057	34.0	94.195305	34.0	148.15057	sub-20153	ses-1		dir-AP	acq-multiband	space-ACPC			DSIStudio	autotrackgqi
Association_MiddleLongitudinalFasciculusR	tdi	DSIStudio	/scratch/grmpy/SLURM_11194840_75/job-11194840-75-sub-20153/ds/inputs/data/qsiprep/qsiprep/sub-20153/ses-1/dwi/sub-20153_ses-1_acq-multiband_dir-AP_space-ACPC_desc-preproc_dwi.nii.gz	0.0	145.48465	330.91296	35.0	145.48465	35.0	330.91296	sub-20153	ses-1		dir-AP	acq-multiband	space-ACPC			DSIStudio	autotrackgqi
Association_ExtremeCapsuleR	tdi	DSIStudio	/scratch/grmpy/SLURM_11194840_75/job-11194840-75-sub-20153/ds/inputs/data/qsiprep/qsiprep/sub-20153/ses-1/dwi/sub-20153_ses-1_acq-multiband_dir-AP_space-ACPC_desc-preproc_dwi.nii.gz	0.0	181.98001	372.79428	44.0	181.98001	44.0	372.79428	sub-20153	ses-1		dir-AP	acq-multiband	space-ACPC			DSIStudio	autotrackgqi
Association_InferiorFrontoOccipitalFasciculusL	tdi	DSIStudio	/scratch/grmpy/SLURM_11194840_75/job-11194840-75-sub-20153/ds/inputs/data/qsiprep/qsiprep/sub-20153/ses-1/dwi/sub-20153_ses-1_acq-multiband_dir-AP_space-ACPC_desc-preproc_dwi.nii.gz	0.0	537.04144	1087.8967	96.0	537.04144	96.0	1087.8967	sub-20153	ses-1		dir-AP	acq-multiband	space-ACPC			DSIStudio	autotrackgqi
Association_MiddleLongitudinalFasciculusL	tdi	DSIStudio	/scratch/grmpy/SLURM_11194840_75/job-11194840-75-sub-20153/ds/inputs/data/qsiprep/qsiprep/sub-20153/ses-1/dwi/sub-20153_ses-1_acq-multiband_dir-AP_space-ACPC_desc-preproc_dwi.nii.gz	0.0	142.54413	324.5378	31.0	142.54413	31.0	324.5378	sub-20153	ses-1		dir-AP	acq-multiband	space-ACPC			DSIStudio	autotrackgqi
Association_VerticalOccipitalFasciculusR	tdi	DSIStudio	/scratch/grmpy/SLURM_11194840_75/job-11194840-75-sub-20153/ds/inputs/data/qsiprep/qsiprep/sub-20153/ses-1/dwi/sub-20153_ses-1_acq-multiband_dir-AP_space-ACPC_desc-preproc_dwi.nii.gz	0.0	67.13758	90.884026	29.0	67.13758	29.0	90.884026	sub-20153	ses-1		dir-AP	acq-multiband	space-ACPC			DSIStudio	autotrackgqi
Association_FrontalAslantTractL	tdi	DSIStudio	/scratch/grmpy/SLURM_11194840_75/job-11194840-75-sub-20153/ds/inputs/data/qsiprep/qsiprep/sub-20153/ses-1/dwi/sub-20153_ses-1_acq-multiband_dir-AP_space-ACPC_desc-preproc_dwi.nii.gz	0.0	160.56232	355.50656	43.0	160.56232	43.0	355.50656	sub-20153	ses-1		dir-AP	acq-multiband	space-ACPC			DSIStudio	autotrackgqi
Association_ArcuateFasciculusR	tdi	DSIStudio	/scratch/grmpy/SLURM_11194840_75/job-11194840-75-sub-20153/ds/inputs/data/qsiprep/qsiprep/sub-20153/ses-1/dwi/sub-20153_ses-1_acq-multiband_dir-AP_space-ACPC_desc-preproc_dwi.nii.gz	0.0	253.09378	653.9965	42.0	253.09378	42.0	653.9965	sub-20153	ses-1		dir-AP	acq-multiband	space-ACPC			DSIStudio	autotrackgqi
